ace_,double_fault_,first_serve_,fast_win_,return_depth_,winner_,nat_pt_won_,distance,unf_err_,rally_,scored_last_point,score_diff,break_point_diff,speed_mph,game_victor,set victor
0,0,1,0,1,0,0,-0.2941,0,0.0,0,-0.3333333333333333,0.0,0.91,0,0
0,0,1,0,0,0,0,-0.29705,0,-0.2222222222222222,0,-0.6666666666666666,0.0,0.79,1,0
0,0,1,1,0,1,0,-0.2884,0,-0.2222222222222222,1,0.3333333333333333,0.0,0.73,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,0.6666666666666666,0.0,0.71,0,0
0,0,0,0,1,0,0,-0.25702499999999995,-1,-0.1111111111111111,0,0.3333333333333333,0.0,0.39,0,0
0,-1,0,0,-1,0,0,0,-1,0.1111111111111111,0,0.0,0.0,-1,0,0
0,0,1,1,0,1,0,-0.50095,0,-0.2222222222222222,1,0.3333333333333333,0.0,0.72,0,0
0,0,0,0,0,0,0,0,-1,-0.1111111111111111,0,0.0,0.0,0.48,0,0
0,0,1,1,-1,0,1,0,0,0.0,1,0.3333333333333333,0.0,0.59,0,0
0,0,1,1,1,0,0,-0.266425,0,0.0,1,0.6666666666666666,0.0,0.71,2,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.7,0,0
0,0,1,0,-1,0,0,0,0,-0.2222222222222222,0,-0.6666666666666666,0.0,0.78,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-1.0,0.0,0.68,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-1.3333333333333333,0.0,0.73,1,0
0,0,1,1,0,1,0,0,0,-0.2222222222222222,1,0.3333333333333333,0.0,0.73,0,0
0,0,1,1,-1,0,0,0,0,0.0,1,0.6666666666666666,0.0,0.74,0,0
0,0,1,1,0,0,1,-0.27112499999999995,0,-0.2222222222222222,1,1.0,0.0,0.62,0,0
0,0,0,0,0,0,0,-1.11835,0,-0.6666666666666666,1,1.3333333333333333,0.0,0.51,2,0
0,0,1,0,-1,0,0,-0.70095,0,-0.4444444444444444,0,-0.3333333333333333,0.0,0.86,0,0
0,0,0,1,-1,0,0,0,0,0.0,1,0.0,0.0,0.37,0,0
0,0,1,1,0,0,0,-0.277125,0,-0.2222222222222222,1,0.3333333333333333,0.0,0.75,0,0
0,0,1,0,1,0,0,-0.343325,0,0.0,0,0.0,0.0,0.76,0,0
0,0,1,0,-1,0,0,-0.3382,0,0.0,0,-0.3333333333333333,0.0,0.87,0,0
0,0,1,1,-1,0,0,0,0,0.0,1,0.0,0.0,0.69,0,0
0,-1,0,0,-1,0,0,0,-1,0.1111111111111111,0,-0.3333333333333333,0.0,-1,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.6666666666666666,0.0,0.8,0,0
0,0,1,0,-1,0,0,-0.25527500000000003,0,0.0,0,-1.0,0.0,0.73,0,0
0,0,0,1,0,0,0,-0.34587500000000004,0,-0.2222222222222222,1,-0.6666666666666666,0.0,0.37,0,0
0,0,1,1,-1,0,1,0,0,0.0,1,-0.3333333333333333,0.0,0.56,0,0
0,0,1,1,0,0,0,-0.3321,0,-0.1111111111111111,1,0.0,0.0,0.8,0,0
0,0,0,0,1,0,0,-0.634425,0,-0.5555555555555556,1,0.3333333333333333,0.0,0.5,0,0
0,0,0,1,-1,0,0,0,0,0.0,1,0.6666666666666666,0.0,0.32,2,2
0,0,1,0,1,0,0,-0.735225,0,-0.7777777777777778,0,-0.3333333333333333,0.0,0.59,0,0
0,0,0,0,0,0,0,-1.066525,0,-1,1,0.0,0.0,0.55,0,0
0,0,1,1,0,1,0,0,0,-0.2222222222222222,1,0.3333333333333333,0.0,0.61,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,0.6666666666666666,0.0,0.68,0,0
0,0,1,1,1,0,0,-0.49190000000000006,0,0.0,1,1.0,0.0,0.54,2,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.67,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.6666666666666666,0.0,0.73,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-1.0,0.0,0.7,0,0
0,0,1,0,-1,0,0,-0.45257500000000006,0,-0.2222222222222222,0,-1.3333333333333333,0.0,0.77,1,0
0,0,1,1,-1,0,0,0,0,0.0,1,0.3333333333333333,0.0,0.56,0,0
0,0,1,0,1,0,0,-0.75505,0,-0.1111111111111111,0,0.0,0.0,0.74,0,0
0,0,0,1,0,0,0,-0.27182500000000004,0,-0.2222222222222222,1,0.3333333333333333,0.0,0.48,0,0
0,0,1,0,1,0,0,-1.098425,0,-0.7777777777777778,0,0.0,0.0,0.75,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,0.3333333333333333,0.0,0.74,0,0
0,0,1,1,1,0,0,-0.32530000000000003,0,0.0,1,0.6666666666666666,0.0,0.7,2,0
0,0,0,0,0,0,0,-0.6950000000000001,0,-0.5555555555555556,1,0.3333333333333333,0.0,0.52,0,0
0,0,1,1,0,0,0,-0.3666,0,-0.1111111111111111,1,0.6666666666666666,0.0,0.87,0,0
0,0,0,0,-1,0,0,0,0,0.0,0,0.3333333333333333,0.0,0.52,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,0.0,0.0,0.8,0,0
0,0,0,0,1,0,0,-0.627425,0,-0.5555555555555556,1,0.3333333333333333,0.0,0.44,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,0.0,-0.5,0.74,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.68,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.6666666666666666,0.0,0.8,1,0
0,0,1,0,1,0,0,-0.8772,0,-0.5555555555555556,0,-0.3333333333333333,0.0,0.57,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,0.0,0.0,0.63,0,0
0,0,0,0,1,1,1,-0.887875,0,-0.4444444444444444,1,0.3333333333333333,0.0,0.31,0,0
0,0,1,1,1,0,0,-0.342325,0,0.0,1,0.6666666666666666,0.0,0.67,0,0
0,0,1,0,1,1,0,-1.039325,0,-0.6666666666666666,1,1.0,0.0,0.6,2,0
0,0,0,1,-1,1,0,0,0,-0.1111111111111111,1,0.3333333333333333,0.0,0.46,0,0
0,0,1,0,0,0,0,-0.256,0,-0.2222222222222222,0,0.0,0.0,0.79,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.63,0,0
0,0,0,1,0,0,0,-0.29169999999999996,0,0.1111111111111111,1,0.0,0.0,-1,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.82,0,0
0,0,1,0,-1,0,0,-0.29042500000000004,0,0.0,0,-0.6666666666666666,0.0,0.82,1,0
0,-1,0,0,-1,0,0,0,-1,0.1111111111111111,0,-0.3333333333333333,0.0,-1,0,0
0,0,1,1,1,0,0,-0.5201499999999999,0,0.0,1,0.0,0.0,0.64,0,0
0,0,1,1,0,0,0,-0.3811,0,-0.2222222222222222,1,0.3333333333333333,0.0,0.67,0,0
0,0,1,0,1,1,0,-0.445775,0,-0.4444444444444444,1,0.6666666666666666,0.0,0.66,0,0
0,0,1,1,1,0,1,-0.412775,0,0.0,1,1.0,0.0,0.62,2,0
0,0,1,1,0,0,0,-0.320975,0,-0.1111111111111111,1,0.3333333333333333,0.0,0.87,0,0
0,0,0,0,0,1,0,-0.65305,0,-0.5555555555555556,1,0.6666666666666666,0.0,0.4,0,0
0,0,0,0,1,1,0,-1,0,-1,1,1.0,0.0,0.45,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,0.6666666666666666,-0.5,0.84,0,0
0,0,1,0,1,0,0,-0.31672500000000003,0,0.0,0,0.3333333333333333,-0.5,0.89,0,0
0,0,1,0,1,0,0,-0.33665,0,0.0,0,0.0,-0.5,0.88,0,0
0,0,1,1,-1,0,0,-0.61385,0,-0.1111111111111111,1,0.3333333333333333,0.0,0.71,0,0
0,0,1,0,0,0,0,-0.9394750000000001,0,-0.6666666666666666,0,0.0,-0.5,0.8,0,0
0,0,1,0,0,0,0,-0.7852750000000001,0,-0.4444444444444444,0,-0.3333333333333333,0.0,0.73,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.6666666666666666,0.0,0.82,1,0
0,0,1,1,-1,0,0,0,0,0.0,1,0.3333333333333333,0.0,0.74,0,0
0,0,0,1,0,0,0,-0.553125,0,-0.2222222222222222,1,0.6666666666666666,0.0,0.3,0,0
0,0,0,0,1,1,1,-0.9739000000000001,0,-1,1,1.0,0.0,0.42,0,0
0,0,1,1,-1,0,0,-0.352875,0,-0.2222222222222222,1,1.3333333333333333,0.0,0.72,2,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.65,0,0
0,0,1,0,0,0,0,-0.40715,0,0.0,0,-0.6666666666666666,0.0,0.77,0,0
0,0,1,0,1,0,0,-0.36267499999999997,0,0.0,0,-1.0,0.0,0.75,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-1.3333333333333333,0.0,0.69,1,0
0,0,1,0,1,0,0,-1,0,-1,1,0.3333333333333333,0.0,0.62,0,0
0,0,1,1,0,0,0,-0.25780000000000003,0,0.0,1,0.6666666666666666,0.0,0.72,0,0
0,0,1,1,0,1,1,-0.6193500000000001,0,-0.2222222222222222,1,1.0,0.0,0.59,0,0
0,0,0,1,-1,0,0,0,0,0.0,1,1.3333333333333333,0.0,0.54,2,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.7,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.6666666666666666,0.0,0.74,0,0
0,0,0,1,-1,0,0,0,0,0.1111111111111111,1,-0.3333333333333333,0.0,-1,0,0
0,0,0,0,0,0,0,-0.4125249999999999,-1,-0.2222222222222222,0,-0.6666666666666666,0.0,0.45,0,0
0,0,1,1,0,0,0,-0.4578749999999999,0,-0.1111111111111111,1,-0.3333333333333333,0.0,0.84,0,0
0,0,0,1,-1,0,0,0,0,0.1111111111111111,1,0.0,0.0,-1,0,0
0,0,0,0,1,0,0,-0.4727,0,0.0,0,-0.3333333333333333,0.0,0.52,0,0
0,0,0,0,1,0,0,-0.25620000000000004,0,-0.4444444444444444,0,-0.6666666666666666,0.0,-1,1,0
0,0,0,1,-1,0,0,0,0,0.0,1,0.3333333333333333,0.0,0.32,0,0
0,0,0,0,0,0,0,-0.8683,0,-0.3333333333333333,1,0.6666666666666666,0.0,-1,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,0.3333333333333333,0.0,0.7,0,0
0,0,1,0,0,0,0,-0.77055,0,-0.3333333333333333,0,0.0,0.0,0.68,0,0
0,0,1,1,-1,0,0,0,0,0.0,1,0.3333333333333333,0.0,0.59,0,0
0,0,0,0,0,0,0,-1.21755,0,-1,0,0.0,0.0,0.43,0,0
0,0,0,0,1,0,0,-0.33315,-1,-0.2222222222222222,0,-0.3333333333333333,0.0,0.39,0,0
0,0,1,1,0,1,1,0,0,-0.2222222222222222,1,0.0,0.0,0.69,0,0
0,0,0,0,1,0,0,-0.4213,0,-0.1111111111111111,0,-0.3333333333333333,0.0,0.59,0,0
0,0,0,1,0,0,0,0,0,-0.1111111111111111,1,0.0,0.0,0.34,0,0
0,0,1,0,0,1,0,-0.535975,0,-0.5555555555555556,1,0.3333333333333333,0.0,0.86,0,0
0,0,0,0,1,0,0,-1,0,-1,0,0.0,0.0,0.43,0,0
0,0,1,1,-1,0,1,-0.4554,0,-0.2222222222222222,1,0.3333333333333333,0.0,0.72,0,0
0,0,0,1,0,0,0,-0.331575,0,-0.1111111111111111,1,0.6666666666666666,0.0,0.51,2,2
0,0,1,0,-1,0,0,-0.5884,0,-0.2222222222222222,0,-0.3333333333333333,0.0,0.8,0,0
0,0,1,0,0,0,0,-0.57505,0,-0.4444444444444444,0,-0.6666666666666666,0.0,0.71,0,0
0,0,1,0,0,0,0,-1.10235,0,-0.6666666666666666,0,-1.0,0.0,0.77,0,0
0,0,1,0,1,0,0,-1.09715,0,-0.4444444444444444,0,-1.3333333333333333,0.0,0.63,1,0
0,0,0,0,0,0,0,-0.281725,-1,-0.1111111111111111,0,-0.3333333333333333,0.0,0.36,0,0
0,0,0,0,1,0,0,-1,0,-1.0,0,-0.6666666666666666,0.0,0.66,0,0
0,0,0,1,-1,0,0,0,0,0.0,1,-0.3333333333333333,0.0,0.51,0,0
0,0,1,1,0,0,0,0,0,0.0,1,0.0,0.0,0.63,0,0
0,0,1,1,0,0,0,0,0,0.0,1,0.3333333333333333,0.0,0.71,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,0.6666666666666666,0.0,0.62,2,0
0,0,1,0,1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.74,0,0
0,0,0,0,1,0,0,-0.37629999999999997,0,-0.3333333333333333,1,0.0,0.0,0.5,0,0
0,0,1,0,0,0,0,-0.43957499999999994,0,-0.2222222222222222,0,-0.3333333333333333,0.0,0.67,0,0
0,0,1,0,-1,0,0,-0.29322499999999996,0,0.0,0,-0.6666666666666666,0.0,0.78,0,0
0,0,1,1,1,0,0,-0.60805,0,-0.1111111111111111,1,-0.3333333333333333,0.0,0.71,0,0
0,0,1,0,-1,0,0,-0.51895,0,-0.2222222222222222,0,-0.6666666666666666,0.0,0.83,1,0
0,0,0,0,0,0,0,-0.5245,0,-0.4444444444444444,1,0.3333333333333333,0.0,0.35,0,0
0,0,0,0,1,0,0,0,0,-0.1111111111111111,0,0.0,0.0,0.33,0,0
0,0,1,0,0,0,0,-0.9640000000000001,0,-0.7777777777777778,0,-0.3333333333333333,0.0,0.71,0,0
0,0,1,1,-1,0,0,0,0,0.0,1,0.0,0.0,0.72,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,0.3333333333333333,0.0,0.71,0,0
0,0,1,1,-1,0,0,0,0,0.0,1,0.6666666666666666,0.0,0.66,2,0
0,0,1,0,0,0,0,-0.30465,0,-0.2222222222222222,0,-0.3333333333333333,0.0,0.84,0,0
0,0,1,0,1,0,0,-1,0,-1,0,-0.6666666666666666,0.0,0.76,0,0
0,0,1,0,-1,0,0,-0.2893,0,-0.2222222222222222,0,-1.0,0.0,0.58,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-1.3333333333333333,0.0,0.73,1,0
0,0,1,1,0,0,0,0,0,0.0,1,0.3333333333333333,0.0,0.59,0,0
0,0,1,0,1,0,0,-0.581,0,-0.4444444444444444,1,0.6666666666666666,0.0,0.72,0,0
0,0,1,1,1,1,0,-0.2925,0,-0.2222222222222222,1,1.0,0.0,0.68,0,0
1,0,1,1,-1,1,0,-0.282575,0,0.0,1,1.3333333333333333,0.0,0.71,2,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.85,0,0
0,0,1,0,1,0,0,-0.660225,0,-0.5555555555555556,1,0.0,0.0,0.73,0,0
0,0,0,0,1,0,0,-0.977425,-1,-0.8888888888888888,0,-0.3333333333333333,0.0,0.43,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.6666666666666666,0.0,0.82,0,0
0,0,0,0,1,0,0,-0.369375,0,-0.2222222222222222,0,-1.0,0.0,0.48,1,0
0,0,1,1,-1,0,1,0,0,0.0,1,0.3333333333333333,0.0,0.69,0,0
0,0,0,0,1,0,0,-0.43772500000000003,0,-0.3333333333333333,0,0.0,0.0,0.6,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,0.3333333333333333,0.0,0.73,0,0
0,0,1,1,0,0,0,-0.314525,0,-0.2222222222222222,1,0.6666666666666666,0.0,0.72,0,0
0,0,1,1,1,1,0,-0.40172500000000005,0,-0.2222222222222222,1,1.0,0.0,0.61,2,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.69,0,0
0,0,0,0,0,0,0,-0.6373249999999999,-1,-0.4444444444444444,0,-0.6666666666666666,0.0,0.37,0,0
0,0,1,0,-1,0,0,-0.49350000000000005,-1,-0.2222222222222222,0,-1.0,0.0,0.54,0,0
0,0,1,0,0,0,0,-0.54615,0,-0.2222222222222222,0,-1.3333333333333333,0.0,0.67,1,0
0,0,0,0,0,0,0,-0.33875,-1,-0.1111111111111111,0,-0.3333333333333333,0.0,0.3,0,0
0,0,1,1,-1,0,0,0,0,0.0,1,0.0,0.0,0.74,0,0
0,0,1,1,0,0,0,0,0,0.0,1,0.3333333333333333,0.0,0.71,0,0
0,0,0,1,1,0,0,-0.2705,0,0.0,1,0.6666666666666666,0.0,0.41,0,0
0,0,1,1,0,1,1,-0.46057500000000007,0,-0.2222222222222222,1,1.0,0.0,0.72,2,0
0,0,1,0,0,0,0,-0.428275,0,-0.4444444444444444,0,-0.3333333333333333,0.0,0.88,0,0
0,0,1,0,1,0,0,-0.31355,0,0.0,0,-0.6666666666666666,0.0,0.76,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-1.0,0.0,0.82,0,0
0,0,1,0,0,0,0,0,0,0.0,0,-1.3333333333333333,0.0,0.79,1,0
0,0,0,0,0,0,0,-0.59785,0,-0.3333333333333333,0,-0.3333333333333333,0.0,0.42,0,0
0,0,1,0,1,0,0,-1.04825,0,-0.8888888888888888,1,0.0,0.0,0.72,0,0
0,0,1,0,0,0,0,-0.48695000000000005,0,-0.3333333333333333,0,-0.3333333333333333,0.0,0.72,0,0
0,0,1,0,1,0,0,-0.389775,0,-0.3333333333333333,0,-0.6666666666666666,0.0,0.75,0,0
0,0,1,1,1,0,1,-0.267075,0,0.0,1,-0.3333333333333333,0.0,0.62,0,0
0,0,0,0,1,0,0,-0.47707499999999997,0,-0.3333333333333333,0,-0.6666666666666666,0.0,0.29,1,1
0,0,1,0,-1,0,0,-0.39485000000000003,0,-0.2222222222222222,0,-0.3333333333333333,0.0,0.68,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.6666666666666666,0.0,0.68,0,0
0,0,1,0,1,0,0,-0.666825,-1,-0.6666666666666666,0,-1.0,0.0,0.86,0,0
0,0,1,1,0,0,0,-0.336275,0,-0.1111111111111111,1,-0.6666666666666666,0.0,0.72,0,0
0,0,0,0,1,0,0,-0.338675,0,-0.2222222222222222,0,-1.0,0.0,0.35,1,0
1,0,1,1,-1,1,0,0,0,0.0,1,0.3333333333333333,0.0,0.72,0,0
0,0,1,1,1,0,0,-0.25995,0,0.0,1,0.6666666666666666,0.0,0.61,0,0
0,0,0,0,0,0,0,-0.8753499999999999,0,-0.6666666666666666,1,1.0,0.0,0.37,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,1.3333333333333333,0.0,0.63,2,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.63,0,0
0,0,1,0,0,0,0,0,0,0.0,0,-0.6666666666666666,0.0,0.83,0,0
0,0,0,0,0,0,0,-0.31525,0,-0.2222222222222222,0,-1.0,0.0,0.49,0,0
0,0,0,1,1,0,0,-0.33475,0,0.1111111111111111,1,-0.6666666666666666,0.0,-1,0,0
0,0,0,0,1,0,0,-0.431175,0,-0.3333333333333333,1,-0.3333333333333333,0.0,0.49,0,0
0,0,0,0,1,0,0,-0.54765,-1,-0.4444444444444444,0,-0.6666666666666666,0.0,0.48,1,0
0,0,1,1,-1,0,0,0,0,0.0,1,0.3333333333333333,0.0,0.59,0,0
0,0,0,0,0,1,0,-0.9572749999999999,0,-1,1,0.6666666666666666,0.0,0.52,0,0
0,0,0,1,1,0,0,-0.44997500000000007,0,-0.2222222222222222,1,1.0,0.0,0.46,0,0
0,0,0,1,1,0,0,0,0,0.0,1,1.3333333333333333,0.0,0.4,2,0
0,0,0,0,1,0,0,-0.55635,0,-0.5555555555555556,1,0.3333333333333333,0.0,0.53,0,0
0,0,0,0,1,0,0,-0.276825,0,0.0,0,0.0,0.0,0.3,0,0
0,0,1,0,-1,0,0,-0.30460000000000004,0,-0.2222222222222222,0,-0.3333333333333333,0.0,0.85,0,0
0,0,1,0,1,0,0,-1.1962,0,-1,0,-0.6666666666666666,0.0,0.75,0,0
0,0,0,1,0,0,0,-0.305325,0,-0.1111111111111111,1,-0.3333333333333333,0.0,0.48,0,0
0,0,1,0,0,0,0,-0.45150000000000007,0,-0.2222222222222222,0,-0.6666666666666666,0.0,0.79,1,0
0,0,1,0,1,0,0,-0.549075,-1,-0.3333333333333333,0,-0.3333333333333333,0.0,0.64,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,0.0,0.0,0.7,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,0.3333333333333333,0.0,0.58,0,0
0,0,1,0,0,1,1,-0.520975,0,-0.4444444444444444,1,0.6666666666666666,0.0,0.71,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,1.0,0.0,0.59,2,0
0,0,1,0,0,0,0,-0.64235,0,-0.5555555555555556,1,0.3333333333333333,0.0,0.85,0,0
0,0,0,0,1,0,0,-0.8551,0,-0.4444444444444444,0,0.0,0.0,0.48,0,0
0,0,1,0,1,1,1,-1,0,-1,1,0.3333333333333333,0.0,0.84,0,0
0,0,0,0,0,1,0,-1.02755,0,-1.0,1,0.6666666666666666,0.0,0.46,0,0
0,0,1,0,-1,0,0,-0.6123000000000001,0,-0.2222222222222222,0,0.3333333333333333,-0.5,0.86,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,0.0,-0.5,0.85,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.6,0,0
0,0,0,1,0,0,0,-0.34935,0,-0.1111111111111111,1,0.0,0.0,0.5,0,0
0,0,1,0,1,1,1,-1.007025,0,-0.7777777777777778,1,0.3333333333333333,0.0,0.75,0,0
0,0,1,0,1,0,0,-1.2258499999999999,0,-1,1,0.6666666666666666,0.5,0.81,2,0
0,0,0,1,0,0,0,0,0,0.0,1,0.3333333333333333,0.0,0.34,0,0
0,0,1,1,1,0,0,-0.31235,0,0.0,1,0.6666666666666666,0.0,0.71,0,0
0,0,1,1,1,0,0,-0.2624,0,0.0,1,1.0,0.0,0.75,0,0
0,0,1,1,1,0,0,-0.463525,0,0.0,1,1.3333333333333333,0.0,0.7,2,0
0,0,0,0,1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.49,0,0
0,0,0,1,1,0,0,-0.30825,0,-0.1111111111111111,1,0.0,0.0,0.48,0,0
0,0,1,0,0,0,0,-0.68165,0,-0.3333333333333333,1,0.3333333333333333,0.0,0.69,0,0
0,0,0,0,1,0,0,-0.960725,0,-0.6666666666666666,0,0.0,0.0,0.4,0,0
0,0,1,0,1,0,0,-0.269475,0,0.0,0,-0.3333333333333333,0.0,0.83,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.6666666666666666,0.0,0.74,1,0
1,0,1,1,-1,1,0,-0.2802,0,0.0,1,0.3333333333333333,0.0,0.78,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,0.6666666666666666,0.0,0.69,0,0
0,0,1,1,1,0,0,0,0,0.0,1,1.0,0.0,0.75,0,0
0,0,1,1,0,0,1,-0.453925,0,-0.2222222222222222,1,1.3333333333333333,0.0,0.69,2,2
